provinsi,cluster,cluster_name,komoditas,tahun,produksi,median_cluster,selisih_dengan_median_cluster
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Melinjo,2025,22136.529,31440.669,-9304.140000000003
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Nangka Cempedak,2025,215126.49,139582.63400000002,75543.85599999997
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Nenas,2025,506409.556,323296.156,183113.39999999997
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Pepaya,2025,280299.971,148399.628,131900.34300000002
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Petai,2025,67592.073,82207.347,-14615.27399999999
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Pisang,2025,2810401.177,1311578.673,1498822.5040000002
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Rambutan,2025,142483.548,122332.959,20150.589000000007
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Salak,2025,386041.446,386041.446,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Sawo,2025,17578.735999999997,17578.735999999997,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Sirsak,2025,27290.102000000003,20144.611,7145.491000000002
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Sukun,2025,23987.914,24679.446,-691.5319999999992
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Buah Naga,2025,338806.009,2622.445,336183.564
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Jeruk Lemon,2025,8450.788,8450.788,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Lengkeng,2025,15017.689000000002,15017.689000000002,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Bawang Daun,2025,115937.798,123190.143,-7252.345000000001
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Bawang Merah,2025,500301.227,500301.227,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Bawang Putih,2025,324.308,324.308,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Bayam,2025,14895.638,16103.5,-1207.8619999999992
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Buncis,2025,26274.841,33046.815,-6771.974000000002
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Cabai Rawit,2025,603717.826,266305.06200000003,337412.76399999997
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Kacang Panjang,2025,31270.603000000003,31270.603000000003,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Kangkung,2025,33199.952000000005,34535.228,-1335.275999999998
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Kembang Kol,2025,28895.090000000004,28895.090000000004,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Kentang,2025,252624.232,252624.232,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Ketimun,2025,62127.868,62127.868,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Kubis,2025,210179.06,210179.06,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Labu Siam,2025,78854.088,91096.136,-12242.047999999995
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Melon,2025,60549.280000000006,22086.169,38463.111000000004
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Paprika,2025,4630.675,1771.37,2859.3050000000003
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Petsai Sawi,2025,83320.809,97134.268,-13813.459000000003
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Semangka,2025,113104.785,46261.81,66842.975
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Stroberi,2025,578.914,578.914,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Terung,2025,94180.995,94180.995,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Tomat,2025,126810.23,126810.23,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Wortel,2025,89213.55799999999,89213.55799999999,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Cabai Besar Tw Teropong,2025,104535.644,104535.644,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Cabai Keriting,2025,35664.668,167398.271,-131733.603
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Jamur Tiram,2025,12864.199,11505.899,1358.300000000001
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Jamur Merang,2025,172.96800000000002,172.96800000000002,0.0
Jawa Timur,2,Sentra Produksi Multi-Komoditas Sangat Tinggi,Jamur Lainnya,2025,172.824,331.06,-158.236
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Padi,2025,757829.0,302148.0,455681.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jagung,2024,90419.41,10129.869999999999,80289.54000000001
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Alpukat,2025,2327.663,915.872,1411.7910000000002
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Anggur,2025,31.292,3.929,27.363000000000003
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Apel,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Belimbing,2025,1304.023,382.85699999999997,921.1659999999999
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Duku Langsat Kokosan,2025,7150.157000000001,5426.088,1724.0690000000013
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Durian,2025,47850.779,11078.991,36771.788
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Air,2025,3213.775,1044.969,2168.806
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Biji,2025,5515.057,1887.7305000000001,3627.3264999999997
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jengkol,2025,10937.054,558.8225,10378.2315
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Besar,2025,393.706,104.0915,289.6145
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Siam Keprok,2025,131516.087,6858.23,124657.857
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Mangga,2025,7285.608,5644.977500000001,1640.6304999999993
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Manggis,2025,2692.678,613.4375,2079.2405
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melinjo,2025,908.99,197.5325,711.4575
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nangka Cempedak,2025,9178.309,6747.8255,2430.4834999999994
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nenas,2025,118186.395,4922.494,113263.901
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pepaya,2025,14404.023,13265.7045,1138.3184999999994
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petai,2025,6503.728,1136.0149999999999,5367.713
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pisang,2025,81927.19399999999,63802.330500000004,18124.863499999985
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Rambutan,2025,13361.545000000002,13072.754,288.7910000000011
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Salak,2025,541.17,1462.0205,-920.8505000000001
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sawo,2025,1861.207,1063.2655,797.9415000000001
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sirsak,2025,1392.101,821.9984999999999,570.1025000000002
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sukun,2025,2257.608,1753.6075,504.0005000000001
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buah Naga,2025,14707.38,983.7665,13723.6135
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Lemon,2025,306.43,177.762,128.668
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Lengkeng,2025,706.255,207.51850000000002,498.7365
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Daun,2025,834.4780000000001,466.87449999999995,367.6035000000001
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Merah,2025,8.6,208.027,-199.427
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Putih,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bayam,2025,3267.945,2889.3695,378.5755000000004
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buncis,2025,633.42,356.7145,276.7055
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Rawit,2025,8419.011999999999,6465.9985,1953.013499999999
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kacang Panjang,2025,4788.158,3108.3365000000003,1679.8215
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kangkung,2025,5493.035,4972.4765,520.5585000000001
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kembang Kol,2025,0.0,0.0025,-0.0025
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kentang,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Ketimun,2025,6977.152,3745.6745,3231.4775
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kubis,2025,0.0,0.28900000000000003,-0.28900000000000003
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Labu Siam,2025,122.886,118.418,4.467999999999989
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melon,2025,354.35900000000004,306.0095,48.349500000000035
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Paprika,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petsai Sawi,2025,3741.136,2681.268,1059.868
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Semangka,2025,4080.983,2793.1945,1287.7885
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Stroberi,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Terung,2025,5040.505999999999,4316.5445,723.9614999999994
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Tomat,2025,2192.569,1944.5935,247.9755
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Wortel,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Besar Tw Teropong,2025,2849.542,1120.684,1728.858
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Keriting,2025,945.82,3350.4399999999996,-2404.6199999999994
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Tiram,2025,0.103,56.42,-56.317
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Merang,2025,0.0,0.0,0.0
Kalimantan Barat,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Lainnya,2025,0.0,0.005,-0.005
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Padi,2025,1179338.0,302148.0,877190.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jagung,2024,109438.4,10129.869999999999,99308.53
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Alpukat,2025,138.185,915.872,-777.6869999999999
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Anggur,2025,7.758,3.929,3.829
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Apel,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Belimbing,2025,430.468,382.85699999999997,47.61100000000005
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Duku Langsat Kokosan,2025,7809.303999999999,5426.088,2383.2159999999994
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Durian,2025,26907.382,11078.991,15828.391000000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Air,2025,608.795,1044.969,-436.1740000000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Biji,2025,1978.125,1887.7305000000001,90.39449999999988
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jengkol,2025,4064.858,558.8225,3506.0355
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Besar,2025,126.645,104.0915,22.5535
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Siam Keprok,2025,85936.736,6858.23,79078.50600000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Mangga,2025,5260.961,5644.977500000001,-384.01650000000063
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Manggis,2025,405.512,613.4375,-207.9255
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melinjo,2025,181.456,197.5325,-16.07650000000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nangka Cempedak,2025,15713.003,6747.8255,8965.177500000002
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nenas,2025,2698.26,4922.494,-2224.2339999999995
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pepaya,2025,7590.901,13265.7045,-5674.8035
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petai,2025,2603.384,1136.0149999999999,1467.3690000000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pisang,2025,75353.758,63802.330500000004,11551.427499999998
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Rambutan,2025,16850.873,13072.754,3778.118999999999
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Salak,2025,400.847,1462.0205,-1061.1735
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sawo,2025,1432.353,1063.2655,369.0875000000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sirsak,2025,655.726,821.9984999999999,-166.27249999999992
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sukun,2025,910.213,1753.6075,-843.3945000000001
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buah Naga,2025,875.76,983.7665,-108.00649999999996
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Lemon,2025,190.568,177.762,12.806000000000012
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Lengkeng,2025,202.347,207.51850000000002,-5.171500000000009
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Daun,2025,1206.506,466.87449999999995,739.6315000000002
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Merah,2025,353.065,208.027,145.038
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Putih,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bayam,2025,970.387,2889.3695,-1918.9824999999998
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buncis,2025,2154.87,356.7145,1798.1554999999998
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Rawit,2025,14259.26,6465.9985,7793.2615000000005
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kacang Panjang,2025,3804.967,3108.3365000000003,696.6304999999998
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kangkung,2025,942.555,4972.4765,-4029.9215
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kembang Kol,2025,97.73,0.0025,97.7275
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kentang,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Ketimun,2025,5399.935,3745.6745,1654.2605000000003
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kubis,2025,0.0,0.28900000000000003,-0.28900000000000003
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Labu Siam,2025,0.0,118.418,-118.418
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melon,2025,1168.625,306.0095,862.6155
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Paprika,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petsai Sawi,2025,989.894,2681.268,-1691.374
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Semangka,2025,18499.98,2793.1945,15706.7855
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Stroberi,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Terung,2025,6965.176,4316.5445,2648.6315000000004
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Tomat,2025,5108.2300000000005,1944.5935,3163.6365000000005
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Wortel,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Besar Tw Teropong,2025,7836.003999999999,1120.684,6715.319999999999
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Keriting,2025,3883.425,3350.4399999999996,532.9850000000006
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Tiram,2025,186.585,56.42,130.16500000000002
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Merang,2025,0.0,0.0,0.0
Kalimantan Selatan,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Lainnya,2025,0.0,0.005,-0.005
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Padi,2025,333429.0,302148.0,31281.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jagung,2024,44638.26,10129.869999999999,34508.39
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Alpukat,2025,420.2,915.872,-495.67199999999997
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Anggur,2025,6.298,3.929,2.369
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Apel,2025,0.0,0.0,0.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Belimbing,2025,527.441,382.85699999999997,144.58400000000006
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Duku Langsat Kokosan,2025,1674.08,5426.088,-3752.008
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Durian,2025,10608.026,11078.991,-470.96500000000015
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Air,2025,1263.799,1044.969,218.82999999999993
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Biji,2025,2432.5080000000003,1887.7305000000001,544.7775000000001
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jengkol,2025,3966.464,558.8225,3407.6414999999997
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Besar,2025,81.538,104.0915,-22.5535
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Siam Keprok,2025,7927.967999999999,6858.23,1069.7379999999994
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Mangga,2025,2799.436,5644.977500000001,-2845.5415000000007
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Manggis,2025,821.3629999999999,613.4375,207.92549999999994
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melinjo,2025,213.609,197.5325,16.07650000000001
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nangka Cempedak,2025,19583.118,6747.8255,12835.2925
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nenas,2025,8372.732,4922.494,3450.2380000000003
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pepaya,2025,6553.443,13265.7045,-6712.2615
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petai,2025,1376.459,1136.0149999999999,240.4440000000002
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pisang,2025,33563.64,63802.330500000004,-30238.690500000004
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Rambutan,2025,35128.934,13072.754,22056.18
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Salak,2025,3179.438,1462.0205,1717.4175
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sawo,2025,2458.689,1063.2655,1395.4234999999999
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sirsak,2025,949.429,821.9984999999999,127.43050000000005
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sukun,2025,1320.0030000000002,1753.6075,-433.6044999999999
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buah Naga,2025,1359.202,983.7665,375.43550000000005
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Lemon,2025,189.234,177.762,11.472000000000008
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Lengkeng,2025,2371.666,207.51850000000002,2164.1475
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Daun,2025,1349.312,466.87449999999995,882.4375
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Merah,2025,16.3,208.027,-191.72699999999998
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Putih,2025,0.0,0.0,0.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bayam,2025,1175.351,2889.3695,-1714.0184999999997
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buncis,2025,857.467,356.7145,500.7525
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Rawit,2025,5635.325,6465.9985,-830.6734999999999
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kacang Panjang,2025,2698.43,3108.3365000000003,-409.9065000000005
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kangkung,2025,1665.782,4972.4765,-3306.6944999999996
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kembang Kol,2025,16.1,0.0025,16.0975
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kentang,2025,0.0,0.0,0.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Ketimun,2025,4017.238,3745.6745,271.56349999999975
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kubis,2025,0.0,0.28900000000000003,-0.28900000000000003
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Labu Siam,2025,144.792,118.418,26.373999999999995
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melon,2025,247.61,306.0095,-58.39949999999999
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Paprika,2025,3.0,0.0,3.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petsai Sawi,2025,1864.923,2681.268,-816.345
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Semangka,2025,6671.302000000001,2793.1945,3878.1075000000005
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Stroberi,2025,0.0,0.0,0.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Terung,2025,4345.915,4316.5445,29.370499999999993
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Tomat,2025,1729.734,1944.5935,-214.85950000000003
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Wortel,2025,0.0,0.0,0.0
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Besar Tw Teropong,2025,613.6899999999999,1120.684,-506.994
Kalimantan Tengah,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Keriting,2025,322.116,3350.4399999999996,-3028.3239999999996
